ilan_linki,aciklama
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2015-model-passat-1-6-tdi-otomatik-boyasiz-cam-tavan-107-bin-km/29667313,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/boyasiz-r-line-k-ayna-kayar-led-far-verona-jant-cam-tvn-tblt-ek/28061209,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2016-model/30718044,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/galeriden-volkswagen-passat-1-6-tdi-bluemotion-trendline-2018-model-adana/29559475,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-impression-2017-model/30319628,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/30276527,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/boyasiz-2018-cikisli-passat-1-6-tdi-comfort-cam-tavan-154-000-km/30487646,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2017-model/30209937,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hk-otomotiv-den-hatasiz-boyasiz-passat/30388207,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/joy-group-tan-temiz-passat/29925070,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/galeriden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-model-gaziantep/29756447,"**2018 MODEL PASSAT**

**1.6 TDİ BMT 120 HP COMFORTLİNE DSG**

**150.000 KM**

**CAM TAVAN**

**İÇ DÖŞEME RENGİ: BEJ**

**DİZEL**

**BOYALI PARÇALAR: SOLARKA ÇAMURLUĞUN YARISI   BOYALIDIR. SAĞ ÖN ÇAMURLUKTA BOYASIZ ONARIM YAPILMIŞTIR. HARİCİNDE HATASIZDIR.**

**HASAR KAYDI SORGULAMA SONUCU RESİMLER ARASINDADIR.**"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-trendline-2017-model/29754422,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/global-den-hatasiz-boyasiz-2019-passat-business-otomatik/30872978,"HATASIZ BOYASIZ  
HASAR KAYITSIZ  
YEDEK ANAHTARI VAR  
YENİ DİREKSİYON   
YENİ LOGO  
ÖN ARKA PARK SENSÖRÜ  
ELEKTRONİK EL FRENİ"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hatasiz-bakimli-aile-araba-kisa-sure/30045815,"Değişen Boyanan Yoktur   
212.000Km Sıfır Tramer  
Tekerler 2024 Goodyear  
Tüm Yağ ve Ağır Bakımları Yeni yapıldı

***Extra Sanroof + Orijinal Arka Kamerası***

***Yüksek Model Araç İle Takas Değerlendirilir.***"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/2019-passat-makyajli-kasa-1-6-dizel-120-bg-yeni-logo-orjinal/30721937,"***2019 Model******Wolkswagen Passat 1.6 TDİ BMT 120 BG***

***Makyajlı Kasa Yeni Logo Yeni Direksiyon***

***DSG Otomatik Vites***

***197.000 Orjinal Km Exstra Highline Çelik Jant Vardır***

***Motor Yürüyen Şanzıman Vites Geçişleri  Sorunsuzdur Motor Sesi Saat Gibidir***

*****Rahat, Konforlu,Seri Yakıt tüketimi oldukça düşük ekonomiktir*****

***Aracımızın İç Ve Dış Görseli Düzgündür***

***Tavanda Folyo Vardır Kendimiz Yaptırdık,******Altı Tertemiz İsteyen Sokebiliriz***

***Muayenesi Vizesi 2027-4 Aya Kadar Geçerlidir..!***

***Aracımızın Motor Sesi Saat Gibidir***

*****Aracımızın Bazı Özellikleri:**********Tablet Geniş Ekran-Led Stop-Led Far-18"" Alaşımlı Varone Highline ÇelikJant-********Star Stop Enerji Geri Kazanımlı-Elektrikli Isıtmalı Yan Aynalar-Elektronik El Freni-4 Farklı Sürüş Mode-Yokuş Kalkış Desteği-Hıza Duyarlı Direksiyon-Yorgunluk Algılayıcı-Yol Bilgiseyarı-ABS,ASR,ESP-Gündüz Farı-Ambiyans Aydınlatma-Ön,Arka Park Sensörü-İsofix-Viraj Dönüş Aydınlatma Vs Vs.***

***Sıvı Bakımı Ve Balatalar Tarafımızdan Yeni Yapılmıştır..!***

***182.000 Km Ağır Bakımları Yapılmıştır ( Triger Seti Dahil )***

***4 lastik İyi Durumdadır***

***Değişensiz  Bel Altı Boyaları Vardır***

***Şase-Podye Direk Ve Panel İç Hatlar Hatasızdır En Ufak İşlem Yoktur..!***

***Parça,Parça 190.000 Tl Normal Hasar Kaydı Vardır..!***

***Tamamen Şişirilmiştir Araç Düzgündür..!***

***Ağır Ve Pert Kaydı Kesinlikle Yoktur..!***

*****Exspertisde Motor % 93 Güç Vermiştir Motor Mekanik Kusursuzdur*****

*****Ayrıntılı Güncel Full Exspertis Raporları Ve 5664 Tremer Sorguları HGS Km Kayıtları Fotoğraflarda Mevcuttur*****

**Kredi kartına 9 taksit imkanı**

***Aracımızın Plakası                :   35 CLU 528***

***Aracımızın Şase Numarası  :  WVWZZZ3CZLE080510***

***Anında Kredi İmkanı Kimlikle Gelinmesi Yeterli***

***Fiyat Çok Uygun Yazılmıştır Lütfen Ne Aradığını Bilen Ciddi Kullanılar Arasın..!***"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/30460152,"2014 model 2015 çıkışlı B8 Lastikler ve Akü sıfır sol arka çamurluk sürtmeden dolayı lokal boyalı  tiriger seti 108 bin de değişti, muayene 13-12-2025 tarihine kadar geçerli,expere ustaya açık, takas yok ev alacağımdan dolayı satıyorum, alıcısı gönül rahatlığıyla biner, pazarlık sünnettir abartmamak kaydıyla."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/rem-den-2016-passat-1-6-tdi-comfortline-dsg-179-000-km/29583870,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-elegance/2020-elagance-cam-tavan-dsg/30657769,"2020 MODEL ELAGANCE PAKET

Ön KAPUT BOYA

SAĞ ÇAMURLUK DEĞİŞEN

SAĞ KAPI LOKAL

TRAMER ŞİŞİRME AĞIR HASAR

KM UZUN YOLDA YAPILMIŞ KESİNLİK LE HATASIZ"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/tamyildiz-otomotiv-den-pasat/30564064,"ARACIMIZN MOTOR YÜRÜRÜ SIKINTISIZDIR  
ARACIMIN 4 BİN TL HASAR KAYDI VARDIR  
ARACIMIN TAVAN BAĞAJ ARKA ÇAMURLUK BOYASIZDI 2 ÇAMURLUK KAPI DEĞİŞEN ETEKLERİNDE BOYA VARDIR ALICISINA HAYIRLI OLSUN"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hatasiz-boyasiz-tramersiz-camtavan-ledfar-r-line-g-gorus-carplay/30879043,"\*2018 PASSAT DİZEL OTOMATİK

\*189.000 KMDE

\*KATLANIR AYNA

\*GERİ GÖRÜŞ KAMERASI

\*LED FAR

\*R LİNE JANT 

\*HATASIZ & BOYASIZ

\*START & STOP TABLET EKRAN

\*ÇARPIŞMA ÖNLEYİCİ

\*YOL BİLGİSAYARI HIZ SABİTLEYİCİ

\*HIZ LİMİTÖRÜ ÖN ARKA PARK SENSÖRÜ

\*AUTO HOLD YOKUŞ KALKIŞ DESTEĞİ

\*ÇİFT YÖNLÜ DİJİTAL KLİMA

\*ÖN ARKA KOL DAYAMA

\*FONKSİYONEL DİREKSİYON

\*İSOFİX İMMOBİLİZER

\*YORGUNLUK TESPİT SİSTEMİ

\*FAR-YAĞMUR SENSÖRÜ USB AUX BLUETOOTH

KOZMETİK OLARAK ÇOK TEMİZ VE DİRİDİR

ARAÇ EKSPERTİZ DURUMU:

DEĞİŞEN YOK 

BOYA YOK 

SOL ÖN VE SAĞ ARKA KAPI K.Ç DOLAYI SÖKTAK

TRAMER DURUMU:

HASAR KAYDI YOKTUR"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ovabeyli-otomotiv-den-2018-model-comfort-paket-ilk-sahibinden/30529580,ARAÇ ÇOK TEMİZ KULLANILMIŞ BOYASIZ HATASIZ İLK SAHİBİNDEN ALINDI COMFORT PAKET EZİK ÇİZİK VS HİÇ BİR SIKINTISI YOK DÖŞEMELERİDE EN UFAK BİR DEFORME YANIK YIRTIK YOK SIFIR AYARINDA KM ORJİNAL SADECE ARKA PLASTİK TANĞONDAN DOLAYLI 13000 hasar KAYDI VAR DETAYLI BİLGİ İÇİN ARAYIN GÖRÜŞELİM
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2016-model/30578508,"ARACIM 2016 MODEL DIŞI SİYAH İÇİ BEJ 1.6 TDI DSG(OTOMATİK) EN ÇOK TUTULAN MODELDİR

SUNROOF YOKTUR

ARACIMDA  SAĞ ARKA KAPININ ALTINDA 4 PARMAK LOKAL VE SAĞ ÖN ÇAMURLUK BOYALIDIR  ONUN DIŞINDA HATASIZ BOYASIZDIR GÜNCEL EKPER RAPORU DA GÖRSELLERDE MEVCUTTUR

İSTENİLEN EKSPERE GÖSTERİLEBİLİR

SİYAH RENK OLDUĞU İÇİN MUHTELİF KILCAL ÇİZİKLER VE TAŞ İZLERİ VARDIR

PAZARLIK CÜZZİ MİKTARDADIR VE TAKAS SADECE 2023-2024 DÜŞÜK KM TESLA İLE OLABİLİR

​

ÖZELLİKLER;

DİJİTAL KLİMA

\* 17' İNÇ ÇELİK JANT

\* BEJ KUMAŞ KOLTUKLAR

\* GÜNDÜZ LED FARLARI

\* ERGO COMFORT ÖN KOLTUK

\* START - STOP

\* HIZ SABİTLEME

\* ABS-ASR-ESP

\* MULTİMEDYA SİSTEMİ

\* KATLANIR AYNA

\* ANAHTARSIZ ÇALIŞTIRMA

\* ELEKTRİKLİ KATLANIR YAN AYNALAR

\* ÖN VE ARKA PARK SENSÖRÜ

\* BLUETOOTH TELEFON BAĞLANTISI"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/ender-kalanlardan-ilk-sahibinden/29973257,"Hata yok  
Boya yok  
Tramer yok  
Triger bakımı yeni   
Yağ bakımı yeni  
Sanruflu   
Yeni sahibine hayırlı olsun"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2018-model-ww-passat1-6-tdi-comfortline-otomatik-degisensiz-masr/30537328,"ÖZ ÖMEROGULLARI OTOMOBİL TİCARET LTD. ŞTİ.

Öz Ömeroğulları Otomobil Ltd. Şti. Araç Alış & Satış sektöründe ""Güven ve Kaliteyi"" oluşturmayı hedefleyen öncü ve yenilikçi hizmetlerini , deneyimli ve profesyonel kadrosu ile sizlere hizmet vermekten onur duyar.

FİRMAMIZ

GÜMRÜK VE TİCARET BAKANLIĞI 

İKİNCİ EL MOTORLU KARA TAŞITLARININ TİCARETİ 

HAKKINDA Kİ YÖNETMENLİĞE UYGUN ARAÇ ALIM SATIŞI YAPILMAKTADIR.

YETKİ BELGE NO : 0600330

2018 WW Passat 1.6 TDI BMT Comfortline DSG

OTOMATİK

**KM:191BİN**

**MODEL: 2018**

**MOTOR HACMİ: 1.6 CC**

**YAKIT: DİZEL**

**MOTOR GÜCÜ: 130 HP​** 

**ARACIN MOTORUNDA VE YÜRÜYENİNDE EN UFAK BİR SIKINTI Y****OKTUR**

****![](http://i.hizliresim.com/J43EPn.jpg)****

**ELEKTİRİKLİ KOLTUK**

**DJİTAL KLİMA**

**YAYA ALGILAMA YORGUNLUK ALGILAMA**

**AUTO HOLD**

**R-LİNE KROM DETAYLAR**

**START & STOP**

**KARARAN DİKİZ AYNASI**

**EKONOMİK SÜRÜŞ SÜRÜŞ MODU**

**ABS,ASR,ESP**

**SÜRÜCÜ VE YOLCU HAVA YASTIĞI**

**YAN VE PERDE HAVA YASTIKLARI**

**ELEKTRİKLİ ÖN VE ARKA CAMLAR**

**YOL BİLGİSAYARI**

**SİS FARI**

**YOKUŞ KALKIŞ DESTEĞİ**

**LASTİK ARIZA GÖSTERGESİ**

**OTOMATİK KARARAN DİKİZ AYNASI**

**ÖZELLİKLİ FONKSİYONEL DİREKSİYON**

**YAN AYNA ISITMA**

**ARKA PARK SENSÖRÜ**

**﻿MERKEZİ KİLİT**

**CAM FİLM**

**IMMOBİLİZER ISOFİX**

********VS.********



**********FİRMAMIZDAN ALDIĞINIZ ARAÇLARI DİLEDİĞİNİZ YERDE EKSPERTİZ YAPTIRABİLİRSİNİZ**********

******ARAÇLARIMIZ KİLOMETRE VE EKSPERTİZ GARANTİLİDİR******

**EXPERTİZ BİLGİLERİ:**

**DEĞİŞEN OLMAYIP****SAĞ ÖN ÇAMURLUK LOKAL BOYALIDIR .**

Muayene geçerlilik 

Aracımızın 24/06/2027 tarihine kadar muayenesi vardır .

**PAZAR GÜNLERİ HİZMETİNİZDEYİZ** 

Bize Ulaşın 

Öz Ömeroğulları Otomobil Ticaret Ltd. Şti.

OTOMOMİ D-1 BLOK  NO: 4 AKYURT ANKARA 

Tel : 0 532 376 85 27  0 312 371 91 91 

Fax : 0312 316 38 74"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hatasiz-boyasiz-ici-bej-london-jant-comfort-b8-1-6tdi-dsg/30688485,"**ARAÇ HATASIZ**

**BOYASIZ**

**DEĞİŞENSİZ**

**TRAMERSİZDİR**

**EXPERTİZ GARANTİLİDİR**

**ARACIN BÜTÜN BAKIMLARI TAM OLUP KESİNLE EN UFAK SIKINTI YOKTUR**

**ARAÇ İÇ DIŞ KOZMATİK OLARAK KUSURSUZDUR**

**YEDEK ANAHTAR KİTAPÇIKLARI MEVCUTTUR.**"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2016-model/30048831,Aracımızda kaput boyalı 2 tane dolu göcugunden dolayı sol ön çamurluk sağ kapıda lokal boya var
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2012-passat-1-6-dizel-otomatik-boyasiz-comfortline-tertemiz/30701700,"**2012  MODEL  PASSAT 1.6 DİZEL OTOMATİK**

**ARACIMIZDA KAZA BOYA YOK**

**HASAR KAYDI YOK**

**ARACIN MOTORU  YÜRÜRÜ+ÖN TAKIMI  ÇOK GÜZEL**

**EN UFAK ÜFLEME DUMAN ATMA YOKTUR**

**DİLEDİĞİNİZ YERE GÖSTEREBİLİRSİNİZ**

**& ÇEK SENET VADE OLMAZ &**

**​KREDİ KARTLARINA TEK ÇEKİM**

**VEYA**

**12 AY TAKSİT YAPILIR**

**09 - 10 - 2026 TARİHİNE KADAR MUANESİ VE YEDEK ANAHTARI MEVCUTTUR**

**----------------------------------------------------------------------------------------------------------**

**K O C A E L İ   K Ö R F E Z**

**M İ M A R   S İ N A N   M A H A L L E S İ**

**& İLETİŞİM NUMARAMIZ &**

**0  533 618 34 10**

**FİRMAMIZ TİCARET BAKANLIĞI TARAFINDAN   İKİNCİ EL MOTORLU KARA TAŞITLARININ   TİCARETİ HAKKINDA**

**YÖNETMELİK HÜKÜMLERİNE GÖRE :4101483 NUMARALI  YETKİ BELGESİ İLE YETKİLENDİRİLMİŞTİR**

**& CUMARTESİ VE PAZAR GÜNLERİDE AÇIĞIZ &**"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/27615562,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-business-2019-model/30889826,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/30248028,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/baz-autodan-vw-passat-1-6-tdi-comfortline-sunroof-133-bin-km/28972519,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/rem-den-2015-passat-1-6-tdi-comfortline-dsg-cam-tavanli-77-000km/28544404,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/kozkiran-otomotiv-den-dizel-otomatik-bussines-2020-passat/29456897,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ferme-den-2018-passat-1-6-tdi-comfortline-113-000km-dsg-ici-bej/30526422,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/volkswagen-passat-business-1-6-130-bin-km/28837464,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model-sivas-190000-km-kahverengi/30460189,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-exclusive/csr-motors-2013-passat-1-6-tdi-bmt-exclusive-dsg-4isitma-sunroof/29927082,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/23943590,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-2014-model/30165359,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/bef-motor-s-2016-wolkswagen-passat-cam-tavanli/30779847,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/29599039,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-2013-model/30248042,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/srcmotors-passat-b8-highline-dsg-led-masaj-isitma-hafiza/30563918,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/29778993,
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/hyt2018-passat-comfortline-50-pesin-36-ay-senet-vade-takas/30487872,"**HYT MOTORS**

**2018 MODEL**

**1.6 DİZEL**

**OTOMATİK**

**245.000 KİLOMETRE**

**BAKIMLI**

**MASRAFSIZ**

**​**

**ARAÇ ÖZELLİKLERİ**

**GERİ GÖRÜŞ KAMERASI  
17 İNÇ ÇELİK JANT  
F1 VİTES  
START & STOP  
YOKUŞ KALKIŞ DESTEĞİ  
ELEKTRONİK EL FRENİ  
ERGO COMFORT KOLTUKLAR  
ELEKTRİKLİ SÜRÜCÜ KOLTUĞU  
HIZ SABİTLEME  
YAĞMUR SENSÖRÜ  
FAR SENSÖRÜ  
PARK ASİSTANI  
ARKA PARK SENSÖRÜ  
ÖN PARK SENSÖRÜ  
4 BÖLGE DİJİTAL KLİMA  
YOL BİLGİSAYARI  
BLUETOOTH  
LASTİK BASINÇ SENSÖRÜ  
VİRAJ AYDINLATMA**

**EKSPERTİZ**

**ŞEMADA İŞARETLENMİŞTİR**

**TRAMER**

**ARACIMIZDA ŞİŞİRİLMİŞ PARÇA PARÇA 265.000TL**

**HASAR KAYDI BULUNMAKTADIR**

**FAR TAMPON KAPUT DEĞİŞİMİNDEN**

**İŞLEM YETKİLİ SERVİSTE YAPILMIŞTIR**

**AİRBAG ŞASE PODYE ORJİNAL**

**BU ARACA**

**36 AY KREDİ YADA**

**36 AY VADE İLE SAHİP OLMAK İÇİN**

**BİZİMLE İLETİŞİME GEÇEBİLİRSİNİZ**

**SENETLE SATIŞ İÇİN BİZİMLE****İRTİBATA GEÇİNİZ...**

**İSTOÇ OTO TİCARET MERKEZİ**

**P BLOK NO117**

**BAĞCILAR/İSTANBUL**

**0536 262 24 24**

**0212 856 24 24**

**ALICISINA HAYIRLI OLSUN...**"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/arslan-auto-2020-cikisli-hatasiz-kredi-k-karti-takasli/28619034,"2020 ÇIKIŞLI 1.6 TDI BUSİNESS  
HATASIZ BOYASIZ DEĞİŞENSİZ  
KATLANIR AYNA R LİNE DÖNÜŞÜM  
PLASTİK AKSAM TAMPON DEĞİŞİMİNDEN 13 BİN TRAMER VAR"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/bakimli-vw-passat-1-6-tdi-tablet-imperission-2017-150-bin-kmde/30537425,
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2016-model/28043315,"Wolswogen Passat Aşiret Paket Otomatik vites cam tavanlı servis bakımlı ful artı ful  
4.800 TL trimer kaydı mevcut harici hatasız boyasız"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model-ankara/29911663,"Aracım 2016 Ocak çıkışlıdır.Aracın ikinci sahibiyim. 25.000 km den itibaren kullanmaktayım. Tüm bakımları Volkswagen yetkili servislerinde yapılmıştır.

Çoğunlukla uzun yolda kullanılmıştır.

Herhangi bir hata, boya, değişen, tramer yoktur. Tamamen orijinaldir. Sadece sağ kapıda bisiklet sürtmesinden kaynaklı belli belirsiz rötuş vardır. Lastikleri 2 yıllık olup dört mevsim lastiktir.

Araç tarafımdan kullanılmakta olup, km. si değişkenlik gösterebilir."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2013-wv-passat-ilk-sahip-150-000-km-beyaz-dizel-otm/30722356,"2013 MODEL WV PASSAT

1.6 TDI BLUEMOTİON-OTOMATiK

COMFORTLİNE

İLK SAHiP-İLK PLAKA

150.000 KM

ALP BEYAZ

MOTOR-MEKANiK 1.SINIF

YAĞ KAÇAĞI VS KESiNLİKLE YOK

DEĞİŞEN-KAZA DARBE YOK

YANDA 5 BOYA

KAPUT-TAVAN-BAGAJ BOYASIZ

Tramer 10.000 TL"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2013-model-degisensiz-comfortline/30443603,"Aracımız 2013 model olup değişen yoktur   
Boya olarak sağ arka çamurlu ve kapının birleşiminde 2 karış boya mevcuttur harici hatasızdır   
Hasar kaydı sadece 7 bin tl dir   
Detaylı bilgi için arayınız"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/kocaoz-den-hatasiz-2015-passat-1-6-tdi-comfortline-cam-tavanli/30042813,"2015 MODEL PASSAT 1.6 TDİ COMFORTLİNE OTOMATİK 158 BİN KM DE

MOTOR YÜRÜR SIKINTISIZ İÇİ DIŞI TEMİZ

YEDEK ANAHTARI KİTAPÇIKLARI MEVCUT KOLTUKLARDA ÖZEL KILIF VARDIR

KAZASIZ DEĞİŞENSİZ TRAMERSİZ SADECE SAĞ ARKA KAPI BOYALI

KREDİ KARTINA TEK ÇEKİM VE TAKSİTLİ ÇEKİM YAPILIR BANKA KOMİSYONLU."
